record_id,timestamp_ms,data_origin,scenario_family,scenario_variant_id,datetime_bahrain,date,data_source,hour_of_day,day_of_week,is_weekend,sample_count,avg_temperature,avg_humidity,avg_sound_raw,motion_count,bright_count,smoke_count,noise_count,high_temp_count,occupancy_score,switch_avg_power_W,switch_peak_power_W,switch_energy_kWh,ac_avg_power_W,ac_peak_power_W,ac_energy_kWh,total_avg_power_W,total_peak_power_W,total_energy_kWh,total_cost_BHD,tariff_BHD_per_kWh,sensor_freshness_age_seconds,breaker_freshness_age_seconds,hub_freshness_age_seconds,ac_on_flag,socket_on_flag,command_count_last_hour,command_failure_count_last_hour,synthetic_same_hour_energy_avg_hint,synthetic_rolling_energy_avg_hint,synthetic_same_hour_power_avg_hint,synthetic_rolling_power_avg_hint,is_night,is_morning,is_evening,is_working_hour,is_sleep_hour,day_part,previous_hour_total_energy_kWh,previous_hour_total_avg_power_W,previous_hour_total_peak_power_W,energy_delta_from_previous_hour,power_delta_from_previous_hour,rolling_3h_energy_avg,rolling_3h_power_avg,rolling_6h_energy_avg,rolling_6h_power_avg,rolling_24h_energy_avg,rolling_24h_power_avg,rolling_3h_energy_std,rolling_3h_power_std,rolling_24h_energy_std,rolling_24h_power_std,same_hour_7day_energy_avg,same_hour_7day_power_avg,same_hour_7day_energy_std,same_hour_7day_power_std,energy_z_score_24h,power_z_score_24h,same_hour_energy_z_score,same_hour_power_z_score,motion_rate,bright_rate,noise_rate,smoke_rate,high_temp_rate,minutes_since_motion,sensor_stale_flag,breaker_stale_flag,hub_offline_flag,device_on_count,ac_state_duration_minutes,socket_state_duration_minutes,high_power_duration_minutes,empty_room_duration_minutes,occupancy_power_mismatch_score,routine_score_for_hour,routine_deviation_score,label_rule_version,waste_event,anomaly_label,recommendation_type,next_hour_total_energy_kWh,next_hour_total_cost_BHD,split
synthetic_smoke_gas_0265_1774269600000,1774269600000,synthetic_scenario,smoke_gas,smoke_gas_0265,2026-03-23T15:40:00+03:00,2026-03-23,synthetic_hourly_summary,15,Monday,False,176,24.636,58.746,548.558,112,77,28,19,0,0.6374,14.912,19.902,0.015658,34.483,49.223,0.036207,51.99,81.323,0.054589,0.001747,0.032,63.0,49.0,57.0,1,1,2,0,0.029435,0.033095,34.736,59.693,False,False,False,True,False,afternoon,0.008033,16.317,23.676,0.046556,35.673,0.11921866666666668,147.778,0.10831583333333332,140.83700000000002,0.033095,59.693,0.1540296687665509,197.61002437376504,0.006619,11.938600000000001,0.029435,34.736,0.0052983,6.252479999999999,3.2473183260311225,-0.6452180322650893,4.747560538285866,2.7595450125390255,0.6363636363636364,0.4375,0.10795454545454546,0.1590909090909091,0.0,0.0,False,False,False,2,60.0,60.0,0.0,0.0,0.09425787000000001,0.08015166248699146,0.9198483375130085,weak_rules_v2,False,smoke_gas_safety,check_smoke_gas_sensor,0.052649,0.001685,train
synthetic_smoke_gas_0265_1774273200000,1774273200000,synthetic_scenario,smoke_gas,smoke_gas_0265,2026-03-23T16:40:00+03:00,2026-03-23,synthetic_hourly_summary,16,Monday,False,122,29.24,66.18,435.482,27,16,16,12,0,0.2248,9.129,13.79,0.008719,41.892,57.744,0.040009,55.126,77.264,0.052649,0.001685,0.032,18.0,76.0,6.0,1,0,1,0,0.057092,0.041421,28.33,34.982,False,False,False,True,False,afternoon,0.054589,51.99,81.323,-0.0019399999999999973,3.1359999999999957,0.03842366666666667,41.14433333333333,0.11430349999999999,143.9006666666667,0.041421,34.982,0.026336958164020676,21.558199932588497,0.0082842,6.9964,0.057092,28.33,0.010276559999999999,5.099399999999999,1.3553511503826563,2.879195014578926,-0.43234311870898395,5.254735851276622,0.22131147540983606,0.13114754098360656,0.09836065573770492,0.13114754098360656,0.0,0.0,False,False,False,1,120.0,0.0,0.0,0.0,0.213668376,0.0,1.0,weak_rules_v2,False,smoke_gas_safety,check_smoke_gas_sensor,0.0,0.0,train
synthetic_stale_data_0246_1774273200000,1774273200000,synthetic_scenario,stale_data,stale_data_0246,2026-03-23T16:40:00+03:00,2026-03-23,synthetic_hourly_summary,16,Monday,False,53,29.933,36.326,352.505,26,36,0,1,0,0.4981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,1768.0,738.0,39.0,0,0,0,0,0.002,0.002,1.0,1.0,False,False,False,True,False,afternoon,0.052649,55.126,77.264,-0.052649,-55.126,0.035746,35.70533333333333,0.07067549999999999,86.90650000000004,0.002,1.0,0.03097213726884281,30.961455801261422,0.002,3.0,0.002,1.0,0.002,3.0,-1.0,-0.3333333333333333,-1.0,-0.3333333333333333,0.49056603773584906,0.6792452830188679,0.018867924528301886,0.0,0.0,0.0,True,True,False,0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,weak_rules_v2,False,possible_sensor_stale,check_sensor_connection,0.027891,0.000892,train
synthetic_stale_data_0246_1774276800000,1774276800000,synthetic_scenario,stale_data,stale_data_0246,2026-03-23T17:40:00+03:00,2026-03-23,synthetic_hourly_summary,17,Monday,False,108,28.628,51.408,229.95,102,79,0,5,0,0.9445,2.914,3.435,0.002302,25.094,45.585,0.01983,35.295,37.72,0.027891,0.000892,0.032,581.0,918.0,45.0,1,0,0,0,0.029813,0.020823,32.864,25.246,False,False,True,True,False,evening,0.0,0.0,0.0,0.027891,35.295,0.026846666666666668,30.14033333333333,0.07303266666666665,88.9591666666667,0.020823,25.246,0.02634003178307449,27.92215805294194,0.0041646,5.0492,0.029813,32.864,0.00536634,5.915519999999999,1.697161792248955,1.9902162718846557,-0.3581584469116754,0.41095288326301066,0.9444444444444444,0.7314814814814815,0.046296296296296294,0.0,0.0,0.0,True,True,False,1,60.0,0.0,0.0,0.0,0.0097943625,0.8630157055789964,0.13698429442100354,weak_rules_v2,False,possible_sensor_stale,check_sensor_connection,0.03293,0.001054,train
synthetic_socket_left_on_0082_1774276800000,1774276800000,synthetic_scenario,socket_left_on,socket_left_on_0082,2026-03-23T17:40:00+03:00,2026-03-23,synthetic_hourly_summary,17,Monday,False,138,27.01,55.085,76.346,13,11,0,9,0,0.098,41.216,52.974,0.025808,7.388,10.58,0.004626,52.591,83.891,0.03293,0.001054,0.032,58.0,53.0,57.0,0,1,2,0,0.026671,0.024012,50.742,28.061,False,False,True,True,False,evening,0.027891,35.295,37.72,0.005039000000000002,17.296,0.020273666666666666,29.295333333333332,0.029348666666666648,35.219833333333376,0.024012,28.061,0.017737363116691662,26.803923599605177,0.0048024,5.6122000000000005,0.026671,50.742,0.00480078,9.13356,1.856988172580377,4.370834966679733,1.3037464745312222,0.20244023141031578,0.09420289855072464,0.07971014492753623,0.06521739130434782,0.0,0.0,0.0,False,False,False,1,0.0,60.0,0.0,60.0,0.23718541,0.932519922863228,0.06748007713677193,weak_rules_v2,True,socket_left_on,turn_off_unused_socket,0.029031,0.000929,train
synthetic_smoke_gas_0265_1774276800000,1774276800000,synthetic_scenario,smoke_gas,smoke_gas_0265,2026-03-23T17:40:00+03:00,2026-03-23,synthetic_hourly_summary,17,Monday,False,149,25.823,66.372,114.917,76,143,10,0,0,0.5162,15.826,24.485,0.009756,31.269,39.887,0.019275,47.095,62.976,0.029031,0.000929,0.032,75.0,19.0,58.0,1,1,3,0,0.024346,0.030669,50.407,57.414,False,False,True,True,False,evening,0.03293,52.591,83.891,-0.0038989999999999997,-5.496000000000002,0.029950666666666667,44.99366666666666,0.03284833333333331,40.349500000000035,0.030669,57.414,0.0026423891336013567,8.837398108801853,0.0061338,11.482800000000001,0.024346,50.407,0.00438228,9.07326,-0.26704489875770276,-0.8986484132789914,1.0690781967377716,-0.36502866665344075,0.5100671140939598,0.959731543624161,0.0,0.06711409395973154,0.0,0.0,False,False,False,2,60.0,120.0,0.0,0.0,0.113922805,0.8783237777821864,0.12167622221781359,weak_rules_v2,False,smoke_gas_safety,check_smoke_gas_sensor,0.02196,0.000703,train
synthetic_socket_left_on_0082_1774280400000,1774280400000,synthetic_scenario,socket_left_on,socket_left_on_0082,2026-03-23T18:40:00+03:00,2026-03-23,synthetic_hourly_summary,18,Monday,False,90,30.024,50.599,40.903,0,36,0,8,13,0.0,34.564,57.549,0.019285,2.101,2.786,0.001172,39.358,47.666,0.02196,0.000703,0.032,58.0,10.0,43.0,0,1,2,0,0.021419,0.014839,20.961,27.217,False,False,True,False,False,evening,0.029031,47.095,62.976,-0.007071000000000001,-7.737000000000002,0.027973666666666664,46.34799999999999,0.02741016666666665,38.2441666666667,0.014839,27.217,0.0055609073300473535,6.648050766963191,0.0029678,5.4434000000000005,0.021419,20.961,0.00385542,3.7729799999999996,2.3994204461217064,2.2304074659220334,0.1403219363908471,4.875986620655291,0.0,0.4,0.08888888888888889,0.0,0.14444444444444443,60.0,False,False,False,1,0.0,180.0,0.0,60.0,0.19679,0.0,1.0,weak_rules_v2,True,socket_left_on,turn_off_unused_socket,0.022551,0.000722,train
synthetic_socket_left_on_0082_1774284000000,1774284000000,synthetic_scenario,socket_left_on,socket_left_on_0082,2026-03-23T19:40:00+03:00,2026-03-23,synthetic_hourly_summary,19,Monday,False,87,31.714,54.097,602.092,2,67,0,6,13,0.0299,28.502,44.197,0.019338,1.139,1.59,0.000773,33.237,39.636,0.022551,0.000722,0.032,28.0,6.0,82.0,0,1,0,0,0.006402,0.014676,12.303,28.212,False,False,True,False,False,evening,0.02196,39.358,47.666,0.0005910000000000012,-6.120999999999995,0.024513999999999998,39.89666666666667,0.022393833333333318,34.59600000000004,0.014676,28.212,0.003922981901569366,6.944685906033476,0.0029352000000000002,5.6424,0.006402,12.303,0.002,3.0,2.6829517579721998,0.8905784772437264,8.074500000000002,6.978000000000001,0.022988505747126436,0.7701149425287356,0.06896551724137931,0.0,0.14942528735632185,0.0,False,False,False,1,0.0,240.0,0.0,120.0,0.1612160685,0.0,1.0,weak_rules_v2,True,socket_left_on,turn_off_unused_socket,0.027984,0.000895,train
synthetic_socket_left_on_0082_1774287600000,1774287600000,synthetic_scenario,socket_left_on,socket_left_on_0082,2026-03-23T20:40:00+03:00,2026-03-23,synthetic_hourly_summary,20,Monday,False,62,25.966,40.618,513.547,1,14,0,0,0,0.0245,37.968,48.183,0.0272,0.0,0.0,0.0,39.063,60.792,0.027984,0.000895,0.032,24.0,57.0,45.0,0,1,2,0,0.018119,0.032217,17.945,26.847,False,False,True,False,False,evening,0.022551,33.237,39.636,0.005432999999999997,5.8260000000000005,0.024165000000000002,37.21933333333333,0.027057833333333312,41.10650000000004,0.032217,26.847,0.003320525711395827,3.451954567120317,0.006443400000000001,5.369400000000001,0.018119,17.945,0.0032614199999999997,3.2300999999999997,-0.6569512990036321,2.2751145379371995,3.024756087839039,6.537878084269838,0.016129032258064516,0.22580645161290322,0.0,0.0,0.0,0.0,False,False,False,1,0.0,300.0,0.0,180.0,0.19052978250000002,0.0,1.0,weak_rules_v2,True,socket_left_on,turn_off_unused_socket,0.016625,0.000532,train
synthetic_normal_usage_0260_1774312800000,1774312800000,synthetic_scenario,normal_usage,normal_usage_0260,2026-03-24T03:40:00+03:00,2026-03-24,synthetic_hourly_summary,3,Tuesday,False,110,28.579,53.878,300.807,70,22,0,0,0,0.645,0.0,0.0,0.0,34.559,43.572,0.016625,34.559,42.353,0.016625,0.000532,0.032,68.0,32.0,46.0,1,0,0,0,0.011902,0.011518,21.858,32.76,True,False,False,False,True,night,0.027984,39.063,60.792,-0.011358999999999998,-4.504000000000005,0.022386666666666666,35.61966666666667,0.025180166666666646,40.98383333333337,0.011518,32.76,0.005681282807022897,3.054395084704094,0.0023036000000000003,6.552,0.011902,21.858,0.00214236,3.93444,2.216964750824796,0.2745726495726495,2.2045781287925474,3.228159534774961,0.6363636363636364,0.2,0.0,0.0,0.0,0.0,False,False,False,1,60.0,0.0,0.0,0.0,0.061342224999999986,0.0,1.0,weak_rules_v2,False,unusual_same_hour_usage,review_unusual_usage,0.029861,0.000956,train
synthetic_normal_usage_0260_1774316400000,1774316400000,synthetic_scenario,normal_usage,normal_usage_0260,2026-03-24T04:40:00+03:00,2026-03-24,synthetic_hourly_summary,4,Tuesday,False,90,26.456,57.841,192.339,52,61,0,5,0,0.5881,11.511,23.565,0.005126,51.241,64.637,0.022817,67.061,74.474,0.029861,0.000956,0.032,6.0,31.0,19.0,1,1,0,0,0.017879,0.033675,50.848,74.142,True,False,False,False,True,night,0.016625,34.559,42.353,0.013235999999999998,32.50200000000001,0.024823333333333333,46.89433333333334,0.024668666666666648,43.39550000000005,0.033675,74.142,0.007161723558849094,17.60943887048797,0.006735,14.8284,0.017879,50.848,0.0032182199999999995,9.15264,-0.5662954714179655,-0.47752960535189154,3.723176165706509,1.7714014754213,0.5777777777777777,0.6777777777777778,0.05555555555555555,0.0,0.0,0.0,False,False,False,2,120.0,60.0,0.0,0.0,0.1381121295,0.40953284152623326,0.5904671584737667,weak_rules_v2,True,unusual_same_hour_usage,review_unusual_usage,0.016818,0.000538,train
synthetic_normal_usage_0260_1774320000000,1774320000000,synthetic_scenario,normal_usage,normal_usage_0260,2026-03-24T05:40:00+03:00,2026-03-24,synthetic_hourly_summary,5,Tuesday,False,143,29.418,64.389,788.956,106,32,0,0,0,0.7465,0.0,0.0,0.0,19.123,31.882,0.014668,21.926,29.057,0.016818,0.000538,0.032,67.0,23.0,30.0,1,0,0,0,0.012414,0.019736,25.048,14.54,True,True,False,False,True,morning,0.029861,67.061,74.474,-0.013042999999999999,-45.135000000000005,0.021101333333333333,41.182,0.02263316666666665,39.2006666666667,0.019736,14.54,0.00758670760826947,23.2849769808803,0.0039472000000000005,3.0,0.012414,25.048,0.00223452,4.50864,-0.7392582083502229,2.4619999999999997,1.9708930777079643,-0.6924482770857731,0.7412587412587412,0.22377622377622378,0.0,0.0,0.0,0.0,False,False,False,1,180.0,0.0,0.0,0.0,0.027791204999999992,0.7691839076380756,0.23081609236192435,weak_rules_v2,False,sudden_power_spike,reduce_peak_load,0.061156,0.001957,train
synthetic_normal_usage_0260_1774323600000,1774323600000,synthetic_scenario,normal_usage,normal_usage_0260,2026-03-24T06:40:00+03:00,2026-03-24,synthetic_hourly_summary,6,Tuesday,False,70,26.888,45.55,281.78,55,35,0,1,0,0.787,5.119,7.188,0.003715,76.56,108.261,0.05556,84.27,136.763,0.061156,0.001957,0.032,70.0,27.0,57.0,1,0,0,0,0.06155,0.05924,33.613,49.146,False,True,False,False,False,morning,0.016818,21.926,29.057,0.044338,62.343999999999994,0.035945,57.75233333333333,0.029165833333333318,46.686000000000035,0.05924,49.146,0.02278652788381858,32.197547116720564,0.011848000000000001,9.8292,0.06155,33.613,0.011079,6.050339999999999,0.16171505739365302,3.5734342571114635,-0.035562776423864836,8.372587325670954,0.7857142857142857,0.5,0.014285714285714285,0.0,0.0,0.0,False,False,False,1,240.0,0.0,0.0,0.0,0.08974754999999998,0.0,1.0,weak_rules_v2,True,sudden_power_spike,reduce_peak_load,0.009084,0.000291,train
synthetic_hub_offline_0167_1774341600000,1774341600000,synthetic_scenario,hub_offline,hub_offline_0167,2026-03-24T11:40:00+03:00,2026-03-24,synthetic_hourly_summary,11,Tuesday,False,104,26.75,64.156,89.354,43,91,0,12,0,0.418,9.787,11.354,0.004572,7.63,10.4,0.003564,19.445,22.847,0.009084,0.000291,0.032,427.0,1342.0,1284.0,0,0,2,0,0.004478,0.004813,13.862,16.459,False,True,False,True,False,morning,0.061156,84.27,136.763,-0.052072,-64.82499999999999,0.02901933333333333,41.88033333333334,0.026921333333333314,44.38733333333337,0.004813,16.459,0.02809853550157685,36.73148132506308,0.002,3.2918000000000003,0.004478,13.862,0.002,3.0,2.1355000000000004,0.9071024971140411,2.303,1.861,0.41346153846153844,0.875,0.11538461538461539,0.0,0.0,0.0,True,True,True,0,0.0,0.0,0.0,0.0,0.05658495000000001,0.3796666666666667,0.6203333333333333,weak_rules_v2,False,hub_offline_or_stale,wait_for_fresh_data,0.023056,0.000738,train
synthetic_hub_offline_0167_1774345200000,1774345200000,synthetic_scenario,hub_offline,hub_offline_0167,2026-03-24T12:40:00+03:00,2026-03-24,synthetic_hourly_summary,12,Tuesday,False,100,24.648,45.747,178.314,0,48,0,1,0,0.0,6.452,8.445,0.006438,10.801,13.826,0.010777,23.106,28.559,0.023056,0.000738,0.032,739.0,1099.0,2814.0,1,0,0,0,0.021706,0.016921,25.573,16.998,False,False,False,True,False,afternoon,0.009084,19.445,22.847,0.013972,3.6610000000000014,0.031098666666666667,42.27366666666667,0.026099999999999984,41.72783333333337,0.016921,16.998,0.02695156138952574,36.41592701461075,0.0033842,3.3996000000000004,0.021706,25.573,0.003907079999999999,4.60314,1.8128361207966437,1.7966819625838333,0.34552658251174806,-0.5359385115377762,0.0,0.48,0.01,0.0,0.0,60.0,True,True,True,1,60.0,0.0,0.0,60.0,0.11553000000000001,0.821353829487408,0.17864617051259205,weak_rules_v2,False,hub_offline_or_stale,wait_for_fresh_data,0.001471,4.7e-05,train
synthetic_hub_offline_0167_1774348800000,1774348800000,synthetic_scenario,hub_offline,hub_offline_0167,2026-03-24T13:40:00+03:00,2026-03-24,synthetic_hourly_summary,13,Tuesday,False,56,29.442,44.266,374.664,17,26,0,3,0,0.3175,0.753,0.987,0.000634,0.0,0.0,0.0,1.746,1.844,0.001471,4.7e-05,0.032,1327.0,717.0,1184.0,0,0,0,0,0.002,0.002,1.849,1.103,False,False,False,True,False,afternoon,0.023056,23.106,28.559,-0.021585,-21.360000000000003,0.011203666666666667,14.765666666666673,0.02357433333333332,36.259000000000036,0.002,1.103,0.010947501830708833,11.422982112105657,0.002,3.0,0.002,1.849,0.002,3.0,-0.26449999999999996,0.21433333333333335,-0.26449999999999996,-0.03433333333333333,0.30357142857142855,0.4642857142857143,0.05357142857142857,0.0,0.0,0.0,True,True,True,0,0.0,0.0,0.0,0.0,0.005958225,0.9885555555555555,0.011444444444444443,weak_rules_v2,False,hub_offline_or_stale,wait_for_fresh_data,0.002092,6.7e-05,train
synthetic_low_usage_normal_0068_1774348800000,1774348800000,synthetic_scenario,low_usage_normal,low_usage_normal_0068,2026-03-24T13:40:00+03:00,2026-03-24,synthetic_hourly_summary,13,Tuesday,False,107,32.642,50.784,301.627,0,42,0,11,16,0.0,0.0,0.0,0.0,2.259,2.649,0.002092,2.259,3.586,0.002092,6.7e-05,0.032,54.0,38.0,26.0,0,0,1,0,0.002,0.002,1.218,2.088,False,False,False,True,False,afternoon,0.001471,1.746,1.844,0.000621,0.5129999999999999,0.008873,9.037000000000004,0.01894616666666665,25.458666666666705,0.002,2.088,0.01228676226676661,12.186811026686122,0.002,3.0,0.002,1.218,0.002,3.0,0.046000000000000034,0.05699999999999994,0.046000000000000034,0.347,0.0,0.3925233644859813,0.102803738317757,0.0,0.14953271028037382,60.0,False,False,False,0,0.0,0.0,0.0,60.0,0.011295,0.8843333333333333,0.11566666666666665,weak_rules_v2,False,high_temperature_comfort,verify_occupancy,0.005715,0.000183,train
synthetic_low_usage_normal_0068_1774352400000,1774352400000,synthetic_scenario,low_usage_normal,low_usage_normal_0068,2026-03-24T14:40:00+03:00,2026-03-24,synthetic_hourly_summary,14,Tuesday,False,148,26.483,58.414,381.608,47,38,0,2,0,0.3211,2.601,3.592,0.002325,3.794,6.29,0.00339,6.395,7.349,0.005715,0.000183,0.032,61.0,20.0,33.0,0,0,1,0,0.006924,0.004276,4.852,4.447,False,False,False,True,False,afternoon,0.002092,2.259,3.586,0.0036229999999999995,4.135999999999999,0.0030926666666666667,3.466666666666671,0.017095666666666648,22.870166666666705,0.004276,4.447,0.0022921353217846196,2.5489496529938664,0.002,3.0,0.006924,4.852,0.002,3.0,0.7194999999999996,0.6493333333333332,-0.6045,0.5143333333333331,0.31756756756756754,0.25675675675675674,0.013513513513513514,0.0,0.0,0.0,False,False,False,0,0.0,0.0,0.0,0.0,0.0217078275,0.8285555555555556,0.17144444444444437,weak_rules_v2,False,normal,keep_monitoring,0.099284,0.003177,train
synthetic_hub_offline_0167_1774352400000,1774352400000,synthetic_scenario,hub_offline,hub_offline_0167,2026-03-24T14:40:00+03:00,2026-03-24,synthetic_hourly_summary,14,Tuesday,False,56,25.967,65.014,191.796,6,25,0,2,0,0.1225,6.532,8.203,0.006146,98.991,109.809,0.093138,105.524,147.496,0.099284,0.003177,0.032,1395.0,344.0,685.0,1,0,3,0,0.086242,0.099857,44.436,98.239,False,False,False,True,False,afternoon,0.005715,6.395,7.349,0.093569,99.129,0.035697,38.059333333333335,0.023450333333333313,26.41250000000004,0.099857,98.239,0.055097744590863626,58.46270230098384,0.0199714,19.647800000000004,0.086242,44.436,0.015523559999999999,7.99848,-0.028691028170283708,0.37077942568633615,0.8401423384842136,7.637451115711985,0.10714285714285714,0.44642857142857145,0.03571428571428571,0.0,0.0,0.0,True,True,True,1,60.0,0.0,60.0,60.0,0.46298654999999994,0.0,1.0,weak_rules_v2,False,hub_offline_or_stale,wait_for_fresh_data,0.001772,5.7e-05,train
synthetic_low_usage_normal_0068_1774356000000,1774356000000,synthetic_scenario,low_usage_normal,low_usage_normal_0068,2026-03-24T15:40:00+03:00,2026-03-24,synthetic_hourly_summary,15,Tuesday,False,149,30.544,58.245,761.667,37,141,0,10,22,0.2485,1.414,1.624,0.001175,0.719,0.902,0.000598,2.133,3.059,0.001772,5.7e-05,0.032,18.0,23.0,18.0,0,0,3,0,0.002,0.002,2.706,2.34,False,False,False,True,False,afternoon,0.099284,105.524,147.496,-0.097512,-103.391,0.03559033333333333,38.01733333333333,0.022231666666666646,23.527166666666705,0.002,2.34,0.055195554099341876,58.5013136120332,0.002,3.0,0.002,2.706,0.002,3.0,-0.11400000000000006,-0.06899999999999995,-0.11400000000000006,-0.19099999999999998,0.2483221476510067,0.9463087248322147,0.06711409395973154,0.0,0.1476510067114094,0.0,False,False,False,0,0.0,0.0,0.0,0.0,0.0080147475,0.9363333333333334,0.06366666666666666,weak_rules_v2,False,high_temperature_comfort,verify_occupancy,0.193104,0.006179,train
synthetic_routine_anomaly_0043_1774359600000,1774359600000,synthetic_scenario,routine_anomaly,routine_anomaly_0043,2026-03-24T16:40:00+03:00,2026-03-24,synthetic_hourly_summary,16,Tuesday,False,59,27.624,41.659,325.114,1,11,0,4,0,0.0244,38.428,61.001,0.04035,142.66,236.832,0.149793,183.908,254.564,0.193104,0.006179,0.032,60.0,62.0,53.0,1,1,3,0,0.093522,0.07524,75.229,87.468,False,False,False,True,False,afternoon,0.001772,2.133,3.059,0.191332,181.77499999999998,0.09805333333333333,97.18833333333333,0.05057299999999998,50.327500000000036,0.07524,87.468,0.09567193664462625,91.17373613236104,0.015048,17.4936,0.093522,75.229,0.01683396,13.54122,7.832535885167464,5.51287327937074,5.915542154074265,8.025790881471536,0.01694915254237288,0.1864406779661017,0.06779661016949153,0.0,0.0,0.0,False,False,False,2,60.0,60.0,60.0,60.0,0.897103224,0.0,1.0,weak_rules_v2,True,ac_running_empty_room,turn_off_or_adjust_ac,0.001076,3.4e-05,train
synthetic_low_usage_normal_0068_1774359600000,1774359600000,synthetic_scenario,low_usage_normal,low_usage_normal_0068,2026-03-24T16:40:00+03:00,2026-03-24,synthetic_hourly_summary,16,Tuesday,False,63,23.921,55.853,378.197,22,45,0,1,0,0.3626,0.064,0.084,4.3e-05,1.548,2.58,0.001033,1.612,2.2,0.001076,3.4e-05,0.032,44.0,75.0,55.0,0,0,1,0,0.002,0.002,1.109,1.0,False,False,False,True,False,afternoon,0.193104,183.908,254.564,-0.192028,-182.296,0.06531733333333332,62.550999999999995,0.05050716666666665,50.30516666666671,0.002,1.0,0.11066704675436757,105.09856776854812,0.002,3.0,0.002,1.109,0.002,3.0,-0.4620000000000001,0.20400000000000004,-0.4620000000000001,0.1676666666666667,0.3492063492063492,0.7142857142857143,0.015873015873015872,0.0,0.0,0.0,False,False,False,0,0.0,0.0,0.0,0.0,0.0051374440000000006,0.9441111111111111,0.055888888888888905,weak_rules_v2,False,low_usage_normal,keep_monitoring,0.098407,0.003149,train
synthetic_routine_anomaly_0043_1774363200000,1774363200000,synthetic_scenario,routine_anomaly,routine_anomaly_0043,2026-03-24T17:40:00+03:00,2026-03-24,synthetic_hourly_summary,17,Tuesday,False,111,30.319,61.676,322.224,8,71,0,6,16,0.0763,34.521,45.269,0.025385,97.809,128.983,0.071924,133.823,183.128,0.098407,0.003149,0.032,31.0,69.0,86.0,1,1,1,0,0.046634,0.04546,42.089,67.148,False,False,True,True,False,evening,0.001076,1.612,2.2,0.097331,132.211,0.09752899999999998,106.44766666666665,0.06655966666666664,72.23250000000003,0.04546,67.148,0.0960170107793408,94.1807547237406,0.009092000000000001,13.4296,0.046634,42.089,0.00839412,7.57602,5.8234711834579835,4.964779293500924,6.167769819826258,12.10846856264899,0.07207207207207207,0.6396396396396397,0.05405405405405406,0.0,0.14414414414414414,0.0,False,False,False,2,60.0,60.0,60.0,60.0,0.6180615255,0.0,1.0,weak_rules_v2,True,ac_running_empty_room,turn_off_or_adjust_ac,0.130918,0.004189,train
synthetic_routine_anomaly_0043_1774366800000,1774366800000,synthetic_scenario,routine_anomaly,routine_anomaly_0043,2026-03-24T18:40:00+03:00,2026-03-24,synthetic_hourly_summary,18,Tuesday,False,91,26.931,37.566,206.727,21,23,0,8,0,0.2321,16.876,25.083,0.012955,149.955,213.649,0.11511,170.547,202.129,0.130918,0.004189,0.032,8.0,33.0,48.0,1,1,1,0,0.052409,0.05184,83.636,97.532,False,False,True,False,False,evening,0.098407,133.823,183.128,0.03251100000000001,36.72399999999999,0.07680033333333332,101.99399999999999,0.0874268333333333,99.59116666666671,0.05184,97.532,0.06756383851094741,88.85140678121006,0.010368,19.5064,0.052409,83.636,0.009433619999999998,15.054479999999998,7.627121913580248,3.7431304597465447,8.322255931445195,5.773098771927028,0.23076923076923078,0.25274725274725274,0.08791208791208792,0.0,0.0,0.0,False,False,False,2,120.0,120.0,120.0,0.0,0.6548152065,0.0,1.0,weak_rules_v2,True,unusual_same_hour_usage,review_unusual_usage,0.11361,0.003636,train
synthetic_routine_anomaly_0043_1774370400000,1774370400000,synthetic_scenario,routine_anomaly,routine_anomaly_0043,2026-03-24T19:40:00+03:00,2026-03-24,synthetic_hourly_summary,19,Tuesday,False,88,26.793,29.847,340.473,14,87,0,4,0,0.1634,17.35,33.058,0.014833,110.218,150.016,0.094226,132.891,159.061,0.11361,0.003636,0.032,20.0,58.0,30.0,1,1,3,0,0.054813,0.080375,62.582,57.732,False,False,True,False,False,evening,0.130918,170.547,202.129,-0.017308000000000004,-37.656000000000006,0.11431166666666666,145.75366666666665,0.08981449999999998,104.15233333333337,0.080375,57.732,0.01626685379332414,21.476712721767857,0.016075000000000002,11.5464,0.054813,62.582,0.00986634,11.264759999999999,2.0674961119751165,6.509301600498856,5.959352708299127,6.241500040835313,0.1590909090909091,0.9886363636363636,0.045454545454545456,0.0,0.0,0.0,False,False,False,2,180.0,180.0,180.0,60.0,0.555883053,0.0,1.0,weak_rules_v2,True,ac_running_empty_room,turn_off_or_adjust_ac,0.199279,0.006377,train
